ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
-1.124715059840579201e+01,-1.652700164288895479e+01,5.998500752068869346e-01
-1.124713743629823703e+01,-1.652701058866627548e+01,5.998503906234369243e-01
-1.124712434345820711e+01,-1.652701948734992854e+01,5.998507043798915195e-01
-1.124711131952123289e+01,-1.652702833918786496e+01,5.998510164849879533e-01
-1.124709836412469244e+01,-1.652703714442678518e+01,5.998513269474176068e-01
-1.124708547690797467e+01,-1.652704590331201118e+01,5.998516357758263418e-01
-1.124707265751230345e+01,-1.652705461608762505e+01,5.998519429788138346e-01
-1.124705990558075186e+01,-1.652706328299644056e+01,5.998522485649355751e-01
-1.124704722075831498e+01,-1.652707190427996764e+01,5.998525525427012006e-01
-1.124703460269188149e+01,-1.652708048017842302e+01,5.998528549205753846e-01
-1.124702205103015906e+01,-1.652708901093079419e+01,5.998531557069791686e-01
-1.124700956542372943e+01,-1.652709749677476836e+01,5.998534549102887414e-01
-1.124699714552501817e+01,-1.652710593794681060e+01,5.998537525388358826e-01
-1.124698479098819170e+01,-1.652711433468217095e+01,5.998540486009090733e-01
-1.124697250146938465e+01,-1.652712268721477784e+01,5.998543431047529406e-01
-1.124696027662641207e+01,-1.652713099577739797e+01,5.998546360585687021e-01
-1.124694811611890799e+01,-1.652713926060158300e+01,5.998549274705142764e-01
-1.124693601960842670e+01,-1.652714748191754879e+01,5.998552173487052830e-01
-1.124692398675808214e+01,-1.652715565995447733e+01,5.998555057012137093e-01
-1.124691201723296707e+01,-1.652716379494017218e+01,5.998557925360696874e-01
-1.124690011069981210e+01,-1.652717188710134621e+01,5.998560778612608280e-01
-1.124688826682716680e+01,-1.652717993666346530e+01,5.998563616847329971e-01
-1.124687648528528072e+01,-1.652718794385083712e+01,5.998566440143897616e-01
-1.124686476574616556e+01,-1.652719590888656143e+01,5.998569248580934987e-01
-1.124685310788355252e+01,-1.652720383199259047e+01,5.998572042236648416e-01
-1.124684151137288701e+01,-1.652721171338968631e+01,5.998574821188836781e-01
-1.124682997589129130e+01,-1.652721955329747061e+01,5.998577585514887067e-01
-1.124681850111768178e+01,-1.652722735193435355e+01,5.998580335291778809e-01
-1.124680708673250074e+01,-1.652723510951770791e+01,5.998583070596089639e-01
-1.124679573241803254e+01,-1.652724282626363461e+01,5.998585791503986409e-01
-1.124678443785814430e+01,-1.652725050238717586e+01,5.998588498091245169e-01
-1.124677320273842795e+01,-1.652725813810218725e+01,5.998591190433234521e-01
-1.124676202674606529e+01,-1.652726573362144435e+01,5.998593868604931156e-01
-1.124675090956990253e+01,-1.652727328915660010e+01,5.998596532680916527e-01
-1.124673985090046280e+01,-1.652728080491814922e+01,5.998599182735376845e-01
-1.124672885042983062e+01,-1.652728828111553128e+01,5.998601818842111966e-01
-1.124671790785178338e+01,-1.652729571795703123e+01,5.998604441074532057e-01
-1.124670702286165103e+01,-1.652730311564987886e+01,5.998607049505658706e-01
-1.124669619515640129e+01,-1.652731047440019196e+01,5.998609644208130476e-01
-1.124668542443457042e+01,-1.652731779441300830e+01,5.998612225254205121e-01
-1.124667471039633071e+01,-1.652732507589226429e+01,5.998614792715757371e-01
-1.124666405274336078e+01,-1.652733231904086963e+01,5.998617346664284478e-01
-1.124665345117893622e+01,-1.652733952406063622e+01,5.998619887170909548e-01
-1.124664290540786915e+01,-1.652734669115234212e+01,5.998622414306381545e-01
-1.124663241513664858e+01,-1.652735382051561430e+01,5.998624928141071955e-01
-1.124662198007319347e+01,-1.652736091234910987e+01,5.998627428744988110e-01
-1.124661159992695936e+01,-1.652736796685043785e+01,5.998629916187762090e-01
-1.124660127440892587e+01,-1.652737498421618412e+01,5.998632390538667369e-01
-1.124659100323164829e+01,-1.652738196464183318e+01,5.998634851866606610e-01
-1.124658078610917755e+01,-1.652738890832188190e+01,5.998637300240122761e-01
-1.124657062275705321e+01,-1.652739581544978620e+01,5.998639735727395728e-01
-1.124656051289231762e+01,-1.652740268621800013e+01,5.998642158396250146e-01
-1.124655045623351590e+01,-1.652740952081794390e+01,5.998644568314154268e-01
-1.124654045250067114e+01,-1.652741631944003231e+01,5.998646965548215526e-01
-1.124653050141517951e+01,-1.652742308227375290e+01,5.998649350165190519e-01
-1.124652060270003950e+01,-1.652742980950749185e+01,5.998651722231485017e-01
-1.124651075607967421e+01,-1.652743650132866904e+01,5.998654081813157291e-01
-1.124650096127991183e+01,-1.652744315792375218e+01,5.998656428975918109e-01
-1.124649121802811003e+01,-1.652744977947816452e+01,5.998658763785126302e-01
-1.124648152605296403e+01,-1.652745636617641978e+01,5.998661086305804302e-01
-1.124647188508463103e+01,-1.652746291820202629e+01,5.998663396602627040e-01
-1.124646229485472659e+01,-1.652746943573752603e+01,5.998665694739930832e-01
-1.124645275509619680e+01,-1.652747591896451951e+01,5.998667980781713371e-01
-1.124644326554346740e+01,-1.652748236806363380e+01,5.998670254791637069e-01
-1.124643382593232843e+01,-1.652748878321454740e+01,5.998672516833026824e-01
-1.124642443599994124e+01,-1.652749516459600443e+01,5.998674766968875582e-01
-1.124641509548493445e+01,-1.652750151238576137e+01,5.998677005261845441e-01
-1.124640580412721746e+01,-1.652750782676069363e+01,5.998679231774265430e-01
-1.124639656166812252e+01,-1.652751410789671738e+01,5.998681446568141507e-01
-1.124638736785028215e+01,-1.652752035596885349e+01,5.998683649705147669e-01
-1.124637822241775886e+01,-1.652752657115115298e+01,5.998685841246637063e-01
-1.124636912511591902e+01,-1.652753275361678575e+01,5.998688021253639757e-01
-1.124636007569149321e+01,-1.652753890353798383e+01,5.998690189786862748e-01
-1.124635107389250699e+01,-1.652754502108610524e+01,5.998692346906697725e-01
-1.124634211946835016e+01,-1.652755110643157366e+01,5.998694492673209977e-01
-1.124633321216970927e+01,-1.652755715974392814e+01,5.998696627146159477e-01
-1.124632435174859424e+01,-1.652756318119181955e+01,5.998698750384984235e-01
-1.124631553795828331e+01,-1.652756917094302125e+01,5.998700862448810289e-01
-1.124630677055341366e+01,-1.652757512916439353e+01,5.998702963396456145e-01
-1.124604711281748770e+01,-1.652720479388309727e+01,5.998568512967439315e-01
-1.124431686614377846e+01,-1.652466202122409555e+01,5.997645610625624846e-01
-1.124188232676832300e+01,-1.652108421913654368e+01,5.996347043129447441e-01
-1.123920221571225042e+01,-1.651714552460239105e+01,5.994917489293247748e-01
-1.123643647910564525e+01,-1.651308099465291335e+01,5.993442263344332943e-01
-1.123364088671565142e+01,-1.650897258860711503e+01,5.991951112514403155e-01
-1.123083488425767662e+01,-1.650484888391249072e+01,5.990454409021801485e-01
-1.122802525203343471e+01,-1.650071984490885413e+01,5.988955769435440057e-01
-1.122521435418795477e+01,-1.649658894594668013e+01,5.987456454774927606e-01
-1.122240301504763593e+01,-1.649245739845705572e+01,5.985956904730612704e-01
-1.121959152203731946e+01,-1.648832562483989861e+01,5.984457272613040724e-01
-1.121677997537585370e+01,-1.648419377237694405e+01,5.982957611878293447e-01
-1.121396841000739109e+01,-1.648006189242216379e+01,5.981457941165355674e-01
-1.121115683811619768e+01,-1.647593000288156873e+01,5.979958266973236514e-01
-1.120834526395067243e+01,-1.647179810999861260e+01,5.978458591568002189e-01
-1.120553368899213353e+01,-1.646766621595024205e+01,5.976958915739779554e-01
-1.120272211375708693e+01,-1.646353432149551921e+01,5.975459239764070452e-01
-1.119991053842563211e+01,-1.645940242689911059e+01,5.973959563736936929e-01
-1.119709896306055974e+01,-1.645527053225330150e+01,5.972459887691872193e-01
-1.119428738768376341e+01,-1.645113863759026174e+01,5.970960211640555793e-01
-1.119147581230288324e+01,-1.644700674292122144e+01,5.969460535587058914e-01
-1.118866423692057488e+01,-1.644287484825007795e+01,5.967960859532801532e-01
-1.118585266153777269e+01,-1.643874295357821325e+01,5.966461183478279917e-01
-1.118304108615479464e+01,-1.643461105890608565e+01,5.964961507423665044e-01
-1.118022951077175975e+01,-1.643047916423387633e+01,5.963461831369017974e-01
-1.117741793538869821e+01,-1.642634726956163149e+01,5.961962155314359801e-01
-1.117460636000563667e+01,-1.642221537488938310e+01,5.960462479259699409e-01
-1.117179478462257514e+01,-1.641808348021713471e+01,5.958962803205040126e-01
-1.116898320923951360e+01,-1.641395158554488631e+01,5.957463127150379734e-01
-1.116617163385645206e+01,-1.640981969087263792e+01,5.955963451095720451e-01
-1.116336005847338875e+01,-1.640568779620038953e+01,5.954463775041060059e-01
-1.116054848309032721e+01,-1.640155590152814113e+01,5.952964098986399666e-01
-1.115773690770726567e+01,-1.639742400685589274e+01,5.951464422931740383e-01
-1.115492533232420413e+01,-1.639329211218364435e+01,5.949964746877079991e-01
-1.115211375694114082e+01,-1.638916021751139596e+01,5.948465070822420708e-01
-1.114930218155807928e+01,-1.638502832283914756e+01,5.946965394767760316e-01
-1.114649060617501775e+01,-1.638089642816689917e+01,5.945465718713101033e-01
-1.114367903079195621e+01,-1.637676453349465078e+01,5.943966042658440641e-01
-1.114086745540889467e+01,-1.637263263882240238e+01,5.942466366603780248e-01
-1.113805588002583136e+01,-1.636850074415015399e+01,5.940966690549120965e-01
-1.113524430464276982e+01,-1.636436884947790560e+01,5.939467014494460573e-01
-1.113243272925970828e+01,-1.636023695480565721e+01,5.937967338439801290e-01
-1.112962115387664674e+01,-1.635610506013340881e+01,5.936467662385140898e-01
-1.112680957849358521e+01,-1.635197316546116042e+01,5.934967986330481615e-01
-1.112399800311052189e+01,-1.634784127078891203e+01,5.933468310275821223e-01
-1.112118642772746036e+01,-1.634370937611666363e+01,5.931968634221160830e-01
-1.111837485234439882e+01,-1.633957748144441524e+01,5.930468958166501547e-01
-1.111556327696133728e+01,-1.633544558677216685e+01,5.928969282111841155e-01
-1.111275170157827397e+01,-1.633131369209991846e+01,5.927469606057181872e-01
-1.110994012619521243e+01,-1.632718179742767006e+01,5.925969930002521480e-01
-1.110712855081215089e+01,-1.632304990275542167e+01,5.924470253947862197e-01
-1.110431697542908935e+01,-1.631891800808317328e+01,5.922970577893201805e-01
-1.110150540004602782e+01,-1.631478611341092488e+01,5.921470901838542522e-01
-1.109869382466296450e+01,-1.631065421873867649e+01,5.919971225783882129e-01
-1.109588224927990296e+01,-1.630652232406642810e+01,5.918471549729221737e-01
-1.109307067389684143e+01,-1.630239042939417971e+01,5.916971873674562454e-01
-1.109025909851377989e+01,-1.629825853472193131e+01,5.915472197619902062e-01
-1.108744752313071658e+01,-1.629412664004968292e+01,5.913972521565242779e-01
-1.108463594774765504e+01,-1.628999474537743453e+01,5.912472845510582387e-01
-1.108182437236459350e+01,-1.628586285070518613e+01,5.910973169455923104e-01
-1.107901279698153196e+01,-1.628173095603293774e+01,5.909473493401262711e-01
-1.107620122159847043e+01,-1.627759906136068935e+01,5.907973817346602319e-01
-1.107338964621540711e+01,-1.627346716668844095e+01,5.906474141291943036e-01
-1.107057807083234557e+01,-1.626933527201619256e+01,5.904974465237282644e-01
-1.106776649544928404e+01,-1.626520337734394417e+01,5.903474789182623361e-01
-1.106495492006622250e+01,-1.626107148267169578e+01,5.901975113127962969e-01
-1.106214334468316096e+01,-1.625693958799944738e+01,5.900475437073303686e-01
-1.105933176930009765e+01,-1.625280769332719899e+01,5.898975761018643293e-01
-1.105652019391703611e+01,-1.624867579865495060e+01,5.897476084963982901e-01
-1.105370861853397457e+01,-1.624454390398270220e+01,5.895976408909323618e-01
-1.105089704315091303e+01,-1.624041200931045381e+01,5.894476732854663226e-01
-1.104808546776784972e+01,-1.623628011463820542e+01,5.892977056800003943e-01
-1.104527389238478818e+01,-1.623214821996595703e+01,5.891477380745343551e-01
-1.104246231700172665e+01,-1.622801632529370863e+01,5.889977704690684268e-01
-1.103965074161866511e+01,-1.622388443062146024e+01,5.888478028636023875e-01
-1.103683916623560357e+01,-1.621975253594921185e+01,5.886978352581363483e-01
-1.103402759085254026e+01,-1.621562064127696345e+01,5.885478676526704200e-01
-1.103121601546947872e+01,-1.621148874660471506e+01,5.883979000472043808e-01
-1.102840444008641718e+01,-1.620735685193246667e+01,5.882479324417384525e-01
-1.102559286470335564e+01,-1.620322495726021828e+01,5.880979648362724133e-01
-1.102278128932029233e+01,-1.619909306258796988e+01,5.879479972308064850e-01
-1.101996971393723079e+01,-1.619496116791572149e+01,5.877980296253404457e-01
-1.101715813855416926e+01,-1.619082927324347310e+01,5.876480620198744065e-01
-1.101434656317110772e+01,-1.618669737857122470e+01,5.874980944144084782e-01
-1.101153498778804618e+01,-1.618256548389897631e+01,5.873481268089424390e-01
-1.100872341240498287e+01,-1.617843358922672792e+01,5.871981592034765107e-01
-1.100591183702192133e+01,-1.617430169455447952e+01,5.870481915980104715e-01
-1.100310026163885979e+01,-1.617016979988223113e+01,5.868982239925445432e-01
-1.100028868625579825e+01,-1.616603790520998274e+01,5.867482563870785039e-01
-1.099747711087273672e+01,-1.616190601053773435e+01,5.865982887816125757e-01
-1.099466553548967340e+01,-1.615777411586548595e+01,5.864483211761465364e-01
-1.099185396010661186e+01,-1.615364222119324111e+01,5.862983535706804972e-01
-1.098904238472355033e+01,-1.614951032652099272e+01,5.861483859652145689e-01
-1.098623080934048879e+01,-1.614537843184874433e+01,5.859984183597485297e-01
-1.098341923395742548e+01,-1.614124653717649593e+01,5.858484507542826014e-01
-1.098060765857436394e+01,-1.613711464250424754e+01,5.856984831488165621e-01
-1.097779608319130240e+01,-1.613298274783199915e+01,5.855485155433506339e-01
-1.097498450780824086e+01,-1.612885085315975076e+01,5.853985479378845946e-01
-1.097217293242517933e+01,-1.612471895848750236e+01,5.852485803324185554e-01
-1.096936135704211601e+01,-1.612058706381525397e+01,5.850986127269526271e-01
-1.096654978165905447e+01,-1.611645516914300558e+01,5.849486451214865879e-01
-1.096373820627599294e+01,-1.611232327447075718e+01,5.847986775160206596e-01
-1.096092663089293140e+01,-1.610819137979850879e+01,5.846487099105546204e-01
-1.095811505550986809e+01,-1.610405948512626040e+01,5.844987423050886921e-01
-1.095530348012680655e+01,-1.609992759045401201e+01,5.843487746996226528e-01
-1.095249190474374501e+01,-1.609579569578176361e+01,5.841988070941566136e-01
-1.094968032936068347e+01,-1.609166380110951522e+01,5.840488394886906853e-01
-1.094686875397762194e+01,-1.608753190643726683e+01,5.838988718832246461e-01
-1.094405717859455862e+01,-1.608340001176501843e+01,5.837489042777587178e-01
-1.094124560321149708e+01,-1.607926811709277004e+01,5.835989366722926786e-01
-1.093843402782843555e+01,-1.607513622242052165e+01,5.834489690668267503e-01
-1.093562245244537401e+01,-1.607100432774827325e+01,5.832990014613607110e-01
-1.093281087706231247e+01,-1.606687243307602486e+01,5.831490338558946718e-01
-1.092999930167924916e+01,-1.606274053840377647e+01,5.829990662504287435e-01
-1.092718772629618762e+01,-1.605860864373152808e+01,5.828490986449627043e-01
-1.092437615091312608e+01,-1.605447674905927968e+01,5.826991310394967760e-01
-1.092156457553006454e+01,-1.605034485438703129e+01,5.825491634340307368e-01
-1.091875300014700123e+01,-1.604621295971478290e+01,5.823991958285648085e-01
-1.091594142476393969e+01,-1.604208106504253450e+01,5.822492282230987692e-01
-1.091312984938087816e+01,-1.603794917037028611e+01,5.820992606176328410e-01
-1.091031827399781662e+01,-1.603381727569803772e+01,5.819492930121668017e-01
-1.090750669861475508e+01,-1.602968538102578933e+01,5.817993254067007625e-01
-1.090469512323169177e+01,-1.602555348635354093e+01,5.816493578012348342e-01
-1.090188354784863023e+01,-1.602142159168129254e+01,5.814993901957687950e-01
-1.089907197246556869e+01,-1.601728969700904415e+01,5.813494225903028667e-01
-1.089626039708250715e+01,-1.601315780233679575e+01,5.811994549848368274e-01
-1.089344882169944384e+01,-1.600902590766454736e+01,5.810494873793708992e-01
-1.089063724631638230e+01,-1.600489401299229897e+01,5.808995197739048599e-01
-1.088782567093332077e+01,-1.600076211832005058e+01,5.807495521684388207e-01
-1.088501409555025923e+01,-1.599663022364780041e+01,5.805995845629728924e-01
-1.088220252016719769e+01,-1.599249832897555379e+01,5.804496169575068532e-01
-1.087939094478413438e+01,-1.598836643430330540e+01,5.802996493520409249e-01
-1.087657936940107284e+01,-1.598423453963105700e+01,5.801496817465748856e-01
-1.087376779401801130e+01,-1.598010264495880861e+01,5.799997141411089574e-01
-1.087095621863494976e+01,-1.597597075028656022e+01,5.798497465356429181e-01
-1.086814464325188645e+01,-1.597183885561431183e+01,5.796997789301768789e-01
-1.086533306786882491e+01,-1.596770696094206343e+01,5.795498113247109506e-01
-1.086252149248576337e+01,-1.596357506626981504e+01,5.793998437192449114e-01
-1.085970991710270184e+01,-1.595944317159756665e+01,5.792498761137789831e-01
-1.085689834171964030e+01,-1.595531127692531825e+01,5.790999085083129438e-01
-1.085408676633657699e+01,-1.595117938225306986e+01,5.789499409028470156e-01
-1.085127519095351545e+01,-1.594704748758082147e+01,5.787999732973809763e-01
-1.084846361557045391e+01,-1.594291559290857307e+01,5.786500056919149371e-01
-1.084565204018739237e+01,-1.593878369823632468e+01,5.785000380864490088e-01
-1.084284046480433084e+01,-1.593465180356407629e+01,5.783500704809829696e-01
-1.084002888942126752e+01,-1.593051990889182790e+01,5.782001028755170413e-01
-1.083721731403820598e+01,-1.592638801421957950e+01,5.780501352700510020e-01
-1.083440573865514445e+01,-1.592225611954733111e+01,5.779001676645850738e-01
-1.083159416327208291e+01,-1.591812422487508272e+01,5.777502000591190345e-01
-1.082878258788901960e+01,-1.591399233020283432e+01,5.776002324536529953e-01
-1.082597101250595806e+01,-1.590986043553058593e+01,5.774502648481870670e-01
-1.082315943712289652e+01,-1.590572854085833754e+01,5.773002972427210278e-01
-1.082034786173983498e+01,-1.590159664618608915e+01,5.771503296372550995e-01
-1.081753628635677345e+01,-1.589746475151384075e+01,5.770003620317890602e-01
-1.081472471097371013e+01,-1.589333285684159236e+01,5.768503944263231320e-01
-1.081191313559064859e+01,-1.588920096216934397e+01,5.767004268208570927e-01
-1.080910156020758706e+01,-1.588506906749709557e+01,5.765504592153911645e-01
-1.080628998482452552e+01,-1.588093717282484718e+01,5.764004916099251252e-01
-1.080347840944146220e+01,-1.587680527815259879e+01,5.762505240044590860e-01
-1.080066683405840067e+01,-1.587267338348035040e+01,5.761005563989931577e-01
-1.079785525867533913e+01,-1.586854148880810200e+01,5.759505887935271184e-01
-1.079504368329227759e+01,-1.586440959413585361e+01,5.758006211880611902e-01
-1.079223210790921605e+01,-1.586027769946360522e+01,5.756506535825951509e-01
-1.078942053252615274e+01,-1.585614580479135682e+01,5.755006859771292227e-01
-1.078660895714309120e+01,-1.585201391011910843e+01,5.753507183716631834e-01
-1.078379738176002967e+01,-1.584788201544686004e+01,5.752007507661971442e-01
-1.078098580637696813e+01,-1.584375012077461164e+01,5.750507831607312159e-01
-1.077817423099390659e+01,-1.583961822610236325e+01,5.749008155552651766e-01
-1.077536265561084328e+01,-1.583548633143011486e+01,5.747508479497992484e-01
-1.077255108022778174e+01,-1.583135443675786647e+01,5.746008803443332091e-01
-1.076973950484472020e+01,-1.582722254208561807e+01,5.744509127388672809e-01
-1.076692792946165866e+01,-1.582309064741336968e+01,5.743009451334012416e-01
-1.076411635407859535e+01,-1.581895875274112129e+01,5.741509775279352024e-01
-1.076130477869553381e+01,-1.581482685806887289e+01,5.740010099224692741e-01
-1.075849320331247228e+01,-1.581069496339662450e+01,5.738510423170032348e-01
-1.075568162792941074e+01,-1.580656306872437611e+01,5.737010747115373066e-01
-1.075287005254634920e+01,-1.580243117405212772e+01,5.735511071060712673e-01
-1.075005847716328589e+01,-1.579829927937987932e+01,5.734011395006053391e-01
-1.074724690178022435e+01,-1.579416738470763093e+01,5.732511718951392998e-01
-1.074443532639716281e+01,-1.579003549003538254e+01,5.731012042896732606e-01
-1.074162375101410127e+01,-1.578590359536313414e+01,5.729512366842073323e-01
-1.073881217563103796e+01,-1.578177170069088575e+01,5.728012690787412931e-01
-1.073600060024797642e+01,-1.577763980601863736e+01,5.726513014732753648e-01
-1.073318902486491488e+01,-1.577350791134638897e+01,5.725013338678093255e-01
-1.073037744948185335e+01,-1.576937601667414057e+01,5.723513662623433973e-01
-1.072756587409879181e+01,-1.576524412200189218e+01,5.722013986568773580e-01
-1.072475429871572850e+01,-1.576111222732964379e+01,5.720514310514113188e-01
-1.072194272333266696e+01,-1.575698033265739539e+01,5.719014634459453905e-01
-1.071913114794960542e+01,-1.575284843798514700e+01,5.717514958404793513e-01
-1.071631957256654388e+01,-1.574871654331289861e+01,5.716015282350134230e-01
-1.071350799718348235e+01,-1.574458464864065022e+01,5.714515606295473837e-01
-1.071069642180041903e+01,-1.574045275396840182e+01,5.713015930240814555e-01
-1.070788484641735749e+01,-1.573632085929615343e+01,5.711516254186154162e-01
-1.070507327103429596e+01,-1.573218896462390504e+01,5.710016578131494880e-01
-1.070226169565123442e+01,-1.572805706995165664e+01,5.708516902076834487e-01
-1.069945012026817110e+01,-1.572392517527940825e+01,5.707017226022174095e-01
-1.069663854488510957e+01,-1.571979328060715986e+01,5.705517549967514812e-01
-1.069382696950204803e+01,-1.571566138593491146e+01,5.704017873912854419e-01
-1.069101539411898649e+01,-1.571152949126266307e+01,5.702518197858195137e-01
-1.068820381873592495e+01,-1.570739759659041468e+01,5.701018521803534744e-01
-1.068539224335286164e+01,-1.570326570191816629e+01,5.699518845748875462e-01
-1.068258066796980010e+01,-1.569913380724591789e+01,5.698019169694215069e-01
-1.067976909258673857e+01,-1.569500191257366950e+01,5.696519493639554677e-01
-1.067695751720367703e+01,-1.569087001790142111e+01,5.695019817584895394e-01
-1.067414594182061371e+01,-1.568673812322917271e+01,5.693520141530235001e-01
-1.067133436643755218e+01,-1.568260622855692432e+01,5.692020465475575719e-01
-1.066852279105449064e+01,-1.567847433388467593e+01,5.690520789420915326e-01
-1.066571121567142910e+01,-1.567434243921242931e+01,5.689021113366256044e-01
-1.066289964028836756e+01,-1.567021054454018092e+01,5.687521437311595651e-01
-1.066008806490530425e+01,-1.566607864986793253e+01,5.686021761256935259e-01
-1.065727648952224271e+01,-1.566194675519568413e+01,5.684522085202275976e-01
-1.065446491413918118e+01,-1.565781486052343574e+01,5.683022409147615583e-01
-1.065165333875611964e+01,-1.565368296585118735e+01,5.681522733092956301e-01
-1.064884176337305810e+01,-1.564955107117893895e+01,5.680023057038295908e-01
-1.064603018798999479e+01,-1.564541917650669056e+01,5.678523380983636626e-01
-1.064321861260693325e+01,-1.564128728183444217e+01,5.677023704928976233e-01
-1.064040703722387171e+01,-1.563715538716219378e+01,5.675524028874315841e-01
-1.063759546184081017e+01,-1.563302349248994538e+01,5.674024352819656558e-01
-1.063478388645774686e+01,-1.562889159781769699e+01,5.672524676764996165e-01
-1.063197231107468532e+01,-1.562475970314544860e+01,5.671025000710336883e-01
-1.062916073569162378e+01,-1.562062780847320020e+01,5.669525324655676490e-01
-1.062634916030856225e+01,-1.561649591380095181e+01,5.668025648601017208e-01
-1.062353758492550071e+01,-1.561236401912870342e+01,5.666525972546356815e-01
-1.062072600954243740e+01,-1.560823212445645503e+01,5.665026296491696423e-01
-1.061791443415937586e+01,-1.560410022978420663e+01,5.663526620437037140e-01
-1.061510285877631432e+01,-1.559996833511195824e+01,5.662026944382376747e-01
-1.061229128339325278e+01,-1.559583644043970985e+01,5.660527268327717465e-01
-1.060947970801018947e+01,-1.559170454576746145e+01,5.659027592273057072e-01
-1.060666813262712793e+01,-1.558757265109521306e+01,5.657527916218397790e-01
-1.060385655724406639e+01,-1.558344075642296467e+01,5.656028240163737397e-01
-1.060104498186100486e+01,-1.557930886175071628e+01,5.654528564109078115e-01
-1.059823340647794332e+01,-1.557517696707846788e+01,5.653028888054417722e-01
-1.059542183109488001e+01,-1.557104507240621949e+01,5.651529211999757329e-01
-1.059261025571181847e+01,-1.556691317773397110e+01,5.650029535945098047e-01
-1.058979868032875693e+01,-1.556278128306172270e+01,5.648529859890437654e-01
-1.058698710494569539e+01,-1.555864938838947431e+01,5.647030183835778372e-01
-1.058417552956263208e+01,-1.555451749371722592e+01,5.645530507781117979e-01
-1.058136395417957054e+01,-1.555038559904497752e+01,5.644030831726458697e-01
-1.057855237879650900e+01,-1.554625370437272913e+01,5.642531155671798304e-01
-1.057574080341344747e+01,-1.554212180970048074e+01,5.641031479617137911e-01
-1.057292922803038593e+01,-1.553798991502823235e+01,5.639531803562478629e-01
-1.057011765264732261e+01,-1.553385802035598395e+01,5.638032127507818236e-01
-1.056730607726426108e+01,-1.552972612568373556e+01,5.636532451453158954e-01
-1.056449450188119954e+01,-1.552559423101148717e+01,5.635032775398498561e-01
-1.056168292649813800e+01,-1.552146233633923877e+01,5.633533099343839279e-01
-1.055887135111507646e+01,-1.551733044166699038e+01,5.632033423289178886e-01
-1.055605977573201315e+01,-1.551319854699474199e+01,5.630533747234518493e-01
-1.055324820034895161e+01,-1.550906665232249360e+01,5.629034071179859211e-01
-1.055043662496589008e+01,-1.550493475765024520e+01,5.627534395125198818e-01
-1.054762504958282854e+01,-1.550080286297799681e+01,5.626034719070539536e-01
-1.054481347419976522e+01,-1.549667096830574842e+01,5.624535043015879143e-01
-1.054200189881670369e+01,-1.549253907363350002e+01,5.623035366961219861e-01
-1.053919032343364215e+01,-1.548840717896125163e+01,5.621535690906559468e-01
-1.053637874805058061e+01,-1.548427528428900324e+01,5.620036014851899075e-01
-1.053356717266751907e+01,-1.548014338961675485e+01,5.618536338797239793e-01
-1.053075559728445576e+01,-1.547601149494450645e+01,5.617036662742579400e-01
-1.052794402190139422e+01,-1.547187960027225806e+01,5.615536986687920118e-01
-1.052513244651833269e+01,-1.546774770560000967e+01,5.614037310633259725e-01
-1.052232087113527115e+01,-1.546361581092776127e+01,5.612537634578600443e-01
-1.051950929575220783e+01,-1.545948391625551288e+01,5.611037958523940050e-01
-1.051669772036914630e+01,-1.545535202158326449e+01,5.609538282469280768e-01
-1.051388614498608476e+01,-1.545122012691101610e+01,5.608038606414620375e-01
-1.051107456960302322e+01,-1.544708823223876770e+01,5.606538930359959982e-01
-1.050826299421996168e+01,-1.544295633756651931e+01,5.605039254305300700e-01
-1.050545141883689837e+01,-1.543882444289427092e+01,5.603539578250640307e-01
-1.050263984345383683e+01,-1.543469254822202252e+01,5.602039902195981025e-01
-1.049982826807077529e+01,-1.543056065354977413e+01,5.600540226141320632e-01
-1.049701669268771376e+01,-1.542642875887752574e+01,5.599040550086661350e-01
-1.049420511730465222e+01,-1.542229686420527734e+01,5.597540874032000957e-01
-1.049139354192158891e+01,-1.541816496953302895e+01,5.596041197977340564e-01
-1.048858196653852737e+01,-1.541403307486078056e+01,5.594541521922681282e-01
-1.048577039115546583e+01,-1.540990118018853217e+01,5.593041845868020889e-01
-1.048295881577240429e+01,-1.540576928551628377e+01,5.591542169813361607e-01
-1.048014724038934098e+01,-1.540163739084403538e+01,5.590042493758701214e-01
-1.047733566500627944e+01,-1.539750549617178699e+01,5.588542817704041932e-01
-1.047452408962321790e+01,-1.539337360149953859e+01,5.587043141649381539e-01
-1.047171251424015637e+01,-1.538924170682729020e+01,5.585543465594721146e-01
-1.046890093885709483e+01,-1.538510981215504181e+01,5.584043789540061864e-01
-1.046608936347403152e+01,-1.538097791748279342e+01,5.582544113485401471e-01
-1.046327778809096998e+01,-1.537684602281054502e+01,5.581044437430742189e-01
-1.046046621270790844e+01,-1.537271412813829663e+01,5.579544761376081796e-01
-1.045765463732484690e+01,-1.536858223346604824e+01,5.578045085321422514e-01
-1.045484306194178359e+01,-1.536445033879379984e+01,5.576545409266762121e-01
-1.045203148655872205e+01,-1.536031844412155145e+01,5.575045733212101728e-01
-1.044921991117566051e+01,-1.535618654944930306e+01,5.573546057157442446e-01
-1.044640833579259898e+01,-1.535205465477705644e+01,5.572046381102782053e-01
-1.044359676040953744e+01,-1.534792276010480805e+01,5.570546705048122771e-01
-1.044078518502647412e+01,-1.534379086543255966e+01,5.569047028993462378e-01
